customer_id,first_name,last_name,age,gender,country,city,registration_date,acquisition_channel,customer_segment,preferred_language
CUST003616,Tao,Khan,28.0,Male,India,Kolkata,2025-07-18,Partner Bundle (Telecom),Individual,German
CUST006316,James,Okafor,34.0,Female,India,Chennai,2019-06-24,Referral,Corporate Bundle,English
CUST005636,Daniel,Miller,20.0,Male,United States,Austin,2024-10-03,Referral,Individual,French
CUST006990,Jacob,Ito,41.0,Female,Indonesia,Jakarta,2025-02-08,Email Campaign,Individual,Hindi
CUST000497,Arjun,Bernard,52.0,Male,Brazil,Sao Paulo,2025-05-14,Paid Social,Individual,English
CUST000133,Chidi,Okonkwo,31.0,Male,Nigeria,Lagos,2026-05-10,App Store,Individual,Portuguese
CUST002406,Riku,Chikoti,41.0,Male,Mexico,Monterrey,2026-01-10,Paid Social,Individual,Tagalog
CUST002165,Mason,Alves,38.0,Male,Italy,Turin,2020-10-25,Organic Search,Family,Arabic
CUST002448,Paula,Hussain,13.0,Male,United States,Los Angeles,2019-05-23,Direct,Family,Indonesian
CUST000731,Chidi,Johnson,26.0,Male,Philippines,Manila,2021-05-19,Affiliate Partner,Corporate Bundle,Hindi
CUST004292,Andrew,Ferreira,28.0,Male,India,Hyderabad,2022-09-02,Paid Social,Individual,English
CUST003078,Barbara,Hussain,25.0,Male,JP,Tokyo,2021-01-30,Partner Bundle (Telecom),Student,English
CUST005397,Ren,Kim,15.0,Female,United States,New York,2025-06-07,Paid Social,Individual,German
CUST007174,Emma,Meyer,29.0,Female,Brazil,Sao Paulo,2022-11-06,Referral,Individual,Spanish
CUST000466,Lei,Williams,48.0,Female,France,Toulouse,2025-11-25,Organic Search,Family,Korean
CUST004351,Joseph,Ali,13.0,Male,Poland,Warsaw,2024-01-28,Organic Search,Individual,Portuguese
CUST003470,Michael,Baig,47.0,Female,United States,Miami,2023-08-20,Partner Bundle (Telecom),Family,English
CUST007264,Liam,Otieno,39.0,Male,Italy,Milan,2024-09-30,Email Campaign,Individual,French
CUST005845,Diya,Durand,33.0,Female,Mexico,Guadalajara,2025-05-06,App Store,Individual,English
CUST005197,Wei,Robert,28.0,Male,United States,Jakarta,2026-05-28,Referral,Student,Japanese
CUST000995,Sophia,Leroy,49.0,Female,United States,Houston,2026-02-04,Paid Social,Individual,Spanish
CUST003955,Emma,Becker,46.0,Female,United Arab Emirates,Abu Dhabi,2024-12-17,Email Campaign,Corporate Bundle,Hindi
CUST005849,Alfie,Pereira,20.0,Male,ITALY,Naples,2023-11-02,Organic Search,Individual,English
CUST007083,Reyansh,Nair,32.0,Prefer not to say,United Kingdom,London,2026-01-08,Referral,Individual,German
CUST003593,Huda,Hussain,31.0,Male,United Kingdom,Manchester,2023-10-17,Referral,Family,Hindi
CUST007916,Ayaan,Okonkwo,36.0,Male,India,Kolkata,2019-01-18,Partner Bundle (Telecom),Student,English
CUST003609,Yong,Bernard,30.0,Male,Brazil,Rio de Janeiro,2022-07-28,Email Campaign,Corporate Bundle,Arabic
CUST001222,Tao,Li,32.0,Male,Germany,Hamburg,2020-10-07,Referral,Family,Portuguese
CUST006326,Miguel,Chowdhury,26.0,Female,Nigeria,Ibadan,2021-05-20,Organic Search,Family,English
CUST002577,Tariq,Iyer,41.0,Female,Germany,Hamburg,2025-05-25,Referral,Family,English
CUST002923,Yuto,Weber,37.0,Female,India,Chennai,2022-12-26,Direct,Corporate Bundle,Polish
CUST000038,Lei,Park,28.0,Female,Canada,Vancouver,2021-04-14,Direct,Corporate Bundle,Hindi
CUST004218,Tariq,Davis,46.0,Female,United States,Seattle,2023-11-11,Organic Search,Family,English
CUST007390,Mia,Iyer,30.0,Male,PHILIPPINES,Cebu City,2022-02-18,Organic Search,Individual,English
CUST002446,Paula,Wagner,20.0,Female,India,Ahmedabad,2023-05-30,Direct,Individual,Spanish
CUST004853,Yusuf,Baig,34.0,Male,United States,Chicago,2021-01-22,Referral,Family,English
CUST006354,Linda,Smith,14.0,Female,Philippines,Austin,2020-06-24,Email Campaign,Family,English
CUST006548,Linda,Chikoti,31.0,Female,Argentina,Cordoba,2025-02-12,Partner Bundle (Telecom),Individual,Spanish
CUST001731,Sophia,Ali,25.0,Male,Poland,Warsaw,2025-06-09,App Store,Individual,English
CUST005034,Henry,Lim,35.0,Male,India,Kolkata,2019-03-26,Partner Bundle (Telecom),Individual,English
CUST002115,Matthew,Weber,32.0,Male,United States,Miami,2024-12-27,Paid Social,Individual,English
CUST005165,Yui,Huang,27.0,Female,United States,Davao City,2022-05-07,Affiliate Partner,Individual,English
CUST000096,Barbara,Ahmed,27.0,Male,United States,Monterrey,2019-03-19,Email Campaign,Family,English
CUST007696,Fernando,Chowdhury,43.0,Female,United States,Jakarta,2024-12-23,Organic Search,Individual,Korean
CUST007694,Patricia,Tanaka,34.0,Female,Brazil,Rio de Janeiro,2025-01-13,App Store,Individual,Portuguese
CUST002252,Mariana,Souza,50.0,Female,United Kingdom,Glasgow,2021-06-24,Paid Social,Individual,Hindi
CUST004939,Elijah,Li,36.0,Male,United Kingdom,Austin,2026-04-18,Paid Social,Student,English
CUST005980,Linda,Hoffmann,36.0,Female,Mexico,Mexico City,2023-04-29,Partner Bundle (Telecom),Family,Hindi
CUST004383,Lucia,Hoffmann,23.0,Male,France,Nice,2025-02-09,Referral,Individual,German
CUST000504,Myra,Almeida,25.0,Male,South Korea,Seoul,2024-04-14,Affiliate Partner,Student,Hindi
CUST002463,Pari,Jang,27.0,Male,Poland,Warsaw,2025-04-18,Organic Search,Individual,German
CUST004775,Yuto,Iyer,28.0,Female,Mexico,Mexico City,2021-09-03,App Store,Individual,Korean
CUST007443,Elena,Chowdhury,17.0,Male,Canada,Montreal,2021-08-14,Affiliate Partner,Individual,English
CUST005532,Haruto,Chen,28.0,Male,United States,Austin,2020-10-15,Referral,Individual,German
CUST001194,Oliver,Fischer,18.0,Female,United States,Phoenix,2024-07-08,Organic Search,Individual,English
CUST004920,Reyansh,Cho,20.0,Male,Philippines,Cebu City,2025-07-04,Organic Search,Student,Arabic
CUST000252,Ishaan,Garcia,18.0,Female,Poland,Wroclaw,2021-02-08,Affiliate Partner,Individual,English
CUST006112,Mary,Garcia,43.0,Male,Spain,Valencia,2024-04-10,Partner Bundle (Telecom),Individual,English
CUST007951,Charlotte,Rodrigues,13.0,Female,MX,Guadalajara,2019-09-04,App Store,Family,German
CUST001616,Valentina,Mensah,27.0,Female,Canada,Ottawa,2019-10-10,Referral,Individual,English
CUST006582,Luis,Schneider,46.0,Female,Poland,Warsaw,2025-01-14,Partner Bundle (Telecom),Individual,English
CUST000587,Amara,Almeida,44.0,Female,United States,Seattle,2022-11-24,Paid Social,Individual,English
CUST007029,Aisha,Mensah,16.0,Male,CA,Austin,2020-03-27,Partner Bundle (Telecom),Family,Hindi
CUST000880,Sophia,Yamamoto,53.0,Male,italy,Rome,2025-05-03,Partner Bundle (Telecom),Family,English
CUST000350,David,Sato,27.0,Male,Mexico,Mexico City,2026-02-20,Referral,Individual,Spanish
CUST000738,Robert,Pereira,26.0,Female,Canada,Calgary,2024-07-23,App Store,Family,Spanish
CUST005338,Jose,Muller,48.0,Female,JAPAN,Osaka,2024-10-07,Direct,Individual,English
CUST007519,Carlos,Li,56.0,Male,United States,Austin,2022-01-05,Referral,Individual,English
CUST001347,Vihaan,Liu,46.0,Female,United States,Houston,2021-07-01,Paid Social,Individual,English
CUST001169,Hao,Park,42.0,Male,United States,Austin,2022-04-05,Referral,Student,Japanese
CUST002719,Mia,Baig,24.0,Female,Canada,Montreal,2019-10-11,Direct,Individual,English
CUST004373,Tao,Cho,19.0,Female,Germany,Cologne,2019-12-10,Organic Search,Family,Hindi
CUST007105,William,Banda,36.0,Male,United States,Manchester,2021-03-17,Referral,Family,Japanese
CUST003951,Themba,Leroy,27.0,Male,Australia,Melbourne,2025-10-22,Partner Bundle (Telecom),Student,English
CUST001243,Miguel,Oliveira,33.0,Female,United States,Salvador,2023-09-05,Paid Social,Individual,English
CUST007606,Ali,Diallo,13.0,Female,Nigeria,Kano,2022-02-24,Partner Bundle (Telecom),Individual,English
CUST004648,Amelia,Chowdhury,30.0,Male,United Kingdom,Liverpool,2021-05-23,App Store,Individual,Spanish
CUST003768,Mary,Takahashi,13.0,Male,United States,Munich,2021-04-26,Partner Bundle (Telecom),Individual,Tagalog
CUST004937,Isabella,Chikoti,32.0,Female,brazil,Brasilia,2025-04-20,Paid Social,Student,Hindi
CUST000158,Sai,Alves,32.0,Male,India,Chennai,2023-02-14,Direct,Student,Spanish
CUST007249,Barbara,Garcia,41.0,Male,Mexico,Guadalajara,2024-12-22,Paid Social,Family,Spanish
CUST002111,Jian,Okafor,40.0,Male,Indonesia,Austin,2021-08-31,Referral,Individual,English
CUST004095,Kiara,Park,32.0,Male,France,Toulouse,2025-07-04,App Store,Corporate Bundle,Arabic
CUST006571,Ananya,Pereira,46.0,Female,Australia,Sydney,2022-03-23,Organic Search,Corporate Bundle,German
CUST004887,Jian,Durand,47.0,Male,India,Delhi,2025-06-14,App Store,Family,Hindi
CUST001164,George,Chikoti,26.0,Female,United Kingdom,London,2022-07-17,Referral,Individual,Japanese
CUST001056,Alexander,Wang,37.0,Female,south korea,Incheon,2022-11-21,Affiliate Partner,Family,Korean
CUST003291,Mary,Alves,39.0,Male,Mexico,Puebla,2024-07-04,Referral,Corporate Bundle,Spanish
CUST006530,Oscar,Tanaka,36.0,Female,Indonesia,Austin,2022-11-23,Referral,Individual,English
CUST004794,Jack,Wang,22.0,Male,Indonesia,Jakarta,2026-01-19,Partner Bundle (Telecom),Individual,English
CUST002390,Sai,Liu,37.0,Female,Brazil,Fortaleza,2022-04-02,Affiliate Partner,Individual,Spanish
CUST007609,Mohammed,Iyer,45.0,Male,United States,Los Angeles,2022-12-26,Direct,Family,Spanish
CUST005635,Naledi,Ferreira,24.0,Female,Nigeria,Lagos,2022-04-26,Organic Search,Individual,English
CUST005193,Elijah,Qureshi,36.0,Female,Canada,Austin,2020-12-04,Partner Bundle (Telecom),Individual,German
CUST002269,Hina,Alves,27.0,Female,USA,Austin,2020-06-18,Email Campaign,Family,English
CUST001883,Reyansh,Hoffmann,36.0,Female,United Kingdom,London,2025-07-02,Partner Bundle (Telecom),Family,Hindi
CUST007513,Oscar,Kumar,31.0,Male,Canada,Austin,2025-09-27,Organic Search,Family,English
CUST002693,Elijah,Almeida,58.0,Male,United States,Austin,2024-09-16,Partner Bundle (Telecom),Individual,German
CUST005922,Khalid,Malik,23.0,Male,Australia,Perth,2021-11-27,Paid Social,Individual,Portuguese
CUST000458,Chidi,Leroy,38.0,Female,United Arab Emirates,Dubai,2020-03-29,Organic Search,Individual,Portuguese
CUST001314,Jose,Jung,42.0,Male,Philippines,Cebu City,2020-02-09,Organic Search,Individual,Portuguese
CUST006925,Isabella,Meyer,13.0,Male,Canada,Austin,2021-07-31,App Store,Individual,English
CUST001088,Pedro,Wang,28.0,Female,France,Paris,2026-01-22,Direct,Family,English
CUST006075,Camila,Nair,34.0,Male,United Kingdom,Manchester,2022-03-18,App Store,Corporate Bundle,Hindi
CUST006329,Oscar,Chowdhury,31.0,Female,United States,Phoenix,2024-08-02,Organic Search,Individual,Arabic
CUST001316,Valentina,Yamamoto,32.0,Female,United Kingdom,Liverpool,2025-11-06,Partner Bundle (Telecom),Family,English
CUST006729,Kwame,Lee,34.0,Male,Spain,Austin,2022-01-24,App Store,Family,Spanish
CUST007855,Kwame,Kim,57.0,Female,India,Kolkata,2023-08-12,Referral,Corporate Bundle,Portuguese
CUST004142,Mariana,Souza,34.0,Male,United States,Austin,2021-11-01,Affiliate Partner,Individual,German
CUST000541,Daniela,Wagner,51.0,Female,Brazil,Salvador,2019-10-18,Paid Social,Corporate Bundle,French
CUST002579,Pedro,Menon,35.0,Male,Canada,Vancouver,2019-10-17,Affiliate Partner,Family,Arabic
CUST000354,Jun,Choi,32.0,Male,Italy,Rome,2025-09-16,Direct,Individual,Hindi
CUST001546,James,Choi,32.0,Female,Brazil,Fortaleza,2023-02-04,Organic Search,Family,English
CUST005500,Alfie,Richard,20.0,Female,Mexico,Mexico City,2023-07-12,Referral,Individual,Hindi
CUST001870,Wei,Ahmed,46.0,Female,United Arab Emirates,Abu Dhabi,2020-01-13,Referral,Family,Italian
CUST006453,Chidi,Richard,16.0,Female,Philippines,Davao City,2022-07-19,Referral,Individual,Arabic
CUST004828,Saanvi,Costa,35.0,Female,United States,Chicago,2024-11-06,Paid Social,Individual,English
CUST001480,Arjun,Yang,37.0,Male,United Kingdom,Austin,2025-07-02,Referral,Family,English
CUST001624,Matthew,Garcia,30.0,Female,India,Bengaluru,2020-02-24,Affiliate Partner,Family,Portuguese
CUST002895,Gabriela,Ito,54.0,Male,United States,Seattle,2021-11-21,Direct,Individual,Hindi
CUST005838,John,Smith,28.0,Male,United Kingdom,Manchester,2025-06-26,Direct,Family,English
CUST004691,Mary,Hoffmann,26.0,Female,Indonesia,Bandung,2025-09-01,Affiliate Partner,Family,French
CUST003297,Kiara,Schneider,31.0,Female,Australia,Brisbane,2024-07-12,Affiliate Partner,Individual,English
CUST001747,Feng,Schmidt,23.0,Male,ES,Madrid,2024-10-05,Affiliate Partner,Individual,English
CUST003411,Paula,Hoffmann,17.0,Male,KR,Seoul,2025-09-09,Organic Search,Individual,Hindi
CUST004802,Kiara,Leroy,29.0,Female,Canada,Austin,2025-01-19,Paid Social,Individual,Spanish
CUST005866,Lucia,Mensah,52.0,Male,United Kingdom,Leeds,2022-07-26,Affiliate Partner,Family,Hindi
CUST003915,Fatima,Kim,35.0,Female,Bharat,Austin,2019-12-11,App Store,Individual,Arabic
CUST002253,Kofi,Hoffmann,27.0,Male,United States,Austin,2021-07-15,Paid Social,Individual,Portuguese
CUST001407,Qiang,Diallo,15.0,Female,GERMANY,Munich,2025-08-28,Organic Search,Individual,English
CUST005326,Oliver,Koch,14.0,Male,United Kingdom,Manchester,2024-03-05,Organic Search,Individual,Japanese
CUST001075,Diego,Kang,38.0,Male,United States,Los Angeles,2020-04-15,App Store,Family,Tagalog
CUST003351,Ibrahim,Liu,27.0,Female,Bharat,Delhi,2020-04-30,Email Campaign,Student,Japanese
CUST000711,Tendai,Davis,19.0,Male,united states,Chicago,2021-12-26,Organic Search,Individual,Hindi
CUST002700,Kiara,Rodriguez,37.0,Male,United States,Toronto,2023-10-10,Partner Bundle (Telecom),Individual,English
CUST004149,Juan,Reddy,15.0,Male,India,Hyderabad,2024-01-28,Referral,Individual,English
CUST004476,Tariq,Kang,17.0,Female,United States,Yokohama,2023-06-07,Organic Search,Corporate Bundle,Arabic
CUST001323,Ming,Choi,30.0,Male,United Kingdom,London,2025-12-11,Organic Search,Individual,English
CUST007248,Sara,Otieno,36.0,Male,Philippines,Davao City,2024-08-06,Organic Search,Family,English
CUST003752,Joseph,Chen,35.0,Male,Australia,Austin,2021-01-23,App Store,Individual,Hindi
CUST001609,Mary,Chen,29.0,Male,Spain,Madrid,2023-06-18,App Store,Individual,Portuguese
CUST003505,Robert,Gupta,17.0,Female,INDIA,Delhi,2024-11-29,Organic Search,Family,English
CUST001567,Aisha,Okafor,13.0,Male,canada,Ottawa,2023-06-01,Organic Search,Student,German
CUST002466,Tendai,Koch,30.0,Female,Mexico,Guadalajara,2020-07-03,Affiliate Partner,Individual,English
CUST001324,Fernando,Wu,25.0,Male,United States,Chicago,2023-05-26,Paid Social,Family,Korean
CUST006621,Aoi,Chowdhury,28.0,Female,Argentina,Rosario,2021-09-27,Email Campaign,Family,Indonesian
CUST005917,Freddie,Qureshi,32.0,Female,France,Lyon,2024-02-04,Email Campaign,Individual,Indonesian
CUST007082,David,Rahman,40.0,Female,United Arab Emirates,Sharjah,2025-06-16,Referral,Student,English
CUST004126,Sora,Takahashi,46.0,Male,nigeria,Ibadan,2019-11-15,Affiliate Partner,Individual,Hindi
CUST003743,Vivaan,Jung,26.0,Male,United States,Chicago,2021-10-21,Organic Search,Individual,German
CUST005325,Zola,Huang,26.0,Female,Germany,Munich,2025-05-19,Affiliate Partner,Individual,Indonesian
CUST005851,Pedro,Martin,63.0,Female,United States,Austin,2024-11-02,Organic Search,Student,Spanish
CUST005529,Elijah,Huang,13.0,Prefer not to say,IN,Delhi,2023-01-18,Partner Bundle (Telecom),Individual,Portuguese
CUST000454,Ricardo,Robert,48.0,Female,Germany,Berlin,2020-12-18,Referral,Family,German
CUST005874,Sai,Laurent,47.0,Other,India,Bengaluru,2020-10-24,Direct,Individual,Hindi
CUST003795,Diya,Sato,46.0,Male,India,Chennai,2025-12-23,Affiliate Partner,Corporate Bundle,Spanish
CUST000933,Khalid,Yoon,42.0,Male,India,Ahmedabad,2019-01-04,Organic Search,Individual,English
CUST003911,Amara,Ferreira,25.0,Male,Japan,Nagoya,2021-06-27,Organic Search,Individual,Spanish
CUST004984,Matthew,Malik,33.0,Female,South Africa,Johannesburg,2021-05-01,Direct,Individual,Portuguese
CUST007564,Aisha,Banda,43.0,Female,Spain,Austin,2024-08-27,Direct,Individual,English
CUST001384,Aisha,Park,26.0,Male,United States,New York,2023-04-17,Referral,Individual,English
CUST007873,Reyansh,Smith,35.0,Female,CANADA,Ottawa,2026-05-01,Referral,Individual,English
CUST005800,Sara,Fischer,26.0,Male,United States,Miami,2021-06-04,Partner Bundle (Telecom),Individual,Italian
CUST005071,Andrew,Lim,32.0,Female,Poland,Krakow,2024-01-23,Organic Search,Corporate Bundle,English
CUST004862,Ricardo,Liu,34.0,Female,Brazil,Fortaleza,2022-08-24,Referral,Individual,Tagalog
CUST001023,Ricardo,Malik,30.0,Male,United Kingdom,Glasgow,2026-04-30,Email Campaign,Individual,Arabic
CUST001510,Vihaan,Muller,43.0,Female,Nigeria,Lagos,2020-09-22,Partner Bundle (Telecom),Individual,Hindi
CUST002226,Leo,Hussain,33.0,Female,India,Hyderabad,2024-06-18,Organic Search,Family,Arabic
CUST003261,Feng,Yoon,36.0,Female,Australia,Brisbane,2020-09-04,App Store,Individual,English
CUST002942,Maya,Saito,26.0,Male,Philippines,Davao City,2022-02-19,Organic Search,Individual,English
CUST006269,Jun,Baig,51.0,Male,United States,Seattle,2025-12-07,Referral,Student,Korean
CUST000626,Jian,Sharma,20.0,Female,United States,Austin,2019-07-20,Paid Social,Student,English
CUST000484,Haruto,Silva,32.0,Male,Italy,Turin,2022-07-14,Paid Social,Individual,English
CUST001651,Matthew,Banda,31.0,Female,United Kingdom,Austin,2019-06-14,Organic Search,Individual,Indonesian
CUST007676,Yong,Martin,45.0,Male,Argentina,Buenos Aires,2020-11-10,Referral,Individual,Spanish
CUST007820,Sai,Menon,27.0,Female,United States,Chicago,2020-08-27,Paid Social,Family,English
CUST006319,Michael,Wang,32.0,Male,United Kingdom,Leeds,2024-01-02,Paid Social,Individual,Hindi
CUST007634,Sota,Costa,53.0,Female,Argentina,Rosario,2022-06-18,Organic Search,Individual,French
CUST002645,Ahmed,Sharma,37.0,Male,Argentina,Rosario,2025-10-03,Organic Search,Student,Spanish
CUST007202,Valentina,Patel,20.0,Female,Italy,Turin,2023-12-08,Email Campaign,Student,Japanese
CUST002081,Gabriela,Mwangi,37.0,Male,Italy,Naples,2025-01-16,Paid Social,Family,Arabic
CUST007733,Paula,Richard,13.0,Female,Argentina,Rosario,2024-01-19,Partner Bundle (Telecom),Individual,Spanish
CUST006202,Lucas,Chen,32.0,Male,United States,Chicago,2020-07-23,Referral,Family,Portuguese
CUST003882,Noah,Ferreira,32.0,Male,South Korea,Seoul,2025-03-16,Partner Bundle (Telecom),Family,Hindi
CUST002810,Sora,Petit,32.0,Female,India,Ahmedabad,2025-01-05,Organic Search,Individual,Arabic
CUST007284,Valentina,Petit,32.0,Male,India,Ahmedabad,2024-02-11,Affiliate Partner,Individual,Hindi
CUST006448,Elizabeth,Saito,42.0,Female,United States,Austin,2021-01-11,Organic Search,Individual,Portuguese
CUST002875,Isabella,Pereira,14.0,Prefer not to say,ITALY,Naples,2024-12-09,Paid Social,Individual,English
CUST004656,Aoi,Brown,32.0,Male,South Korea,Seoul,2019-04-11,Paid Social,Individual,English
CUST003786,Aarav,Wang,35.0,Male,Brazil,Rio de Janeiro,2019-03-30,Affiliate Partner,Individual,English
CUST000394,Arjun,Mensah,45.0,Male,India,Mumbai,2021-04-10,Organic Search,Individual,English
CUST003136,Ibrahim,Richard,35.0,Female,Germany,Cologne,2024-09-25,Affiliate Partner,Family,Indonesian
CUST005329,Hina,Garcia,34.0,Female,United States,Austin,2025-04-14,Organic Search,Family,Tagalog
CUST000231,Emma,Leroy,35.0,Female,South Africa,Cape Town,2019-05-10,App Store,Family,Spanish
CUST004029,Tariq,Rahman,32.0,Male,Brazil,Rio de Janeiro,2023-07-22,Affiliate Partner,Student,Portuguese
CUST003304,Ming,Jang,32.0,Male,India,Bengaluru,2025-06-04,Partner Bundle (Telecom),Family,Indonesian
CUST001466,Sami,Zhou,33.0,Female,United States,New York,2022-11-13,App Store,Family,English
CUST006500,Aoi,Zhang,37.0,Male,Canada,Ottawa,2024-06-29,Paid Social,Individual,Hindi
CUST002813,Liam,Zhou,55.0,Male,Italy,Milan,2025-06-08,Referral,Family,English
CUST006869,Lucas,Chen,18.0,Female,Germany,Berlin,2021-06-02,App Store,Individual,Hindi
CUST000034,Mohammed,Chikoti,19.0,Female,U.S.A,Chicago,2023-12-05,Partner Bundle (Telecom),Individual,French
CUST001794,Ren,Fischer,24.0,Male,South Korea,Incheon,2025-12-01,Organic Search,Family,Arabic
CUST005993,Salma,Ferreira,43.0,Male,India,Bengaluru,2021-04-03,Organic Search,Individual,French
CUST005863,Tariq,Schneider,27.0,Male,Indonesia,Surabaya,2024-07-28,Affiliate Partner,Individual,Hindi
CUST006327,Sofia,Becker,16.0,Male,united states,Houston,2025-01-23,App Store,Individual,English
CUST001935,Nia,Pereira,35.0,Female,Germany,Munich,2022-08-28,Affiliate Partner,Individual,Portuguese
